"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"1581993","","","","","2006-12-23 06:51:52 +0000","im","another little shaker"
"1576853","","","","","2006-12-23 02:58:18 +0000","im","mourning the demise of cal henderson's teeth"
"1535593","","","","","2006-12-22 09:29:11 +0000","im","planning on retiring for the evening"
"1458813","","","","","2006-12-21 03:13:17 +0000","im","quake?"
"1457173","","","","","2006-12-21 02:27:22 +0000","im","i'm in ur diggs promoting ur blog posts"
"686913","","","","","2006-12-05 20:16:47 +0000","im","Contemplating those who are contemplating lunch."
"573433","","","","","2006-12-02 22:08:13 +0000","web","thinking about a late lunch... zeke's?"
"556823","","","","","2006-12-02 09:19:42 +0000","im","thinking about sleeping"
